tss_index,chrom,gene_name,mean_coverage,std_coverage,in_blacklist,in_chrX,in_overlapping,in_high_variability,removed
8764,chr9,GOLM1,2.063432532412445,0.6257614099104176,False,False,False,False,False
8765,chr9,C9orf153,2.0753545023802196,0.49489321541805226,False,False,False,False,False
8766,chr9,ISCA1,1.601690850200491,0.3832776702789487,False,False,False,False,False
8767,chr9,TUT7,1.4685879361207745,0.3535840101629675,False,False,False,False,False
8768,chr9,GAS1,1.9948266995578299,0.5031575053122055,False,False,False,False,False
8769,chr9,DAPK1,1.7170823373758646,0.3981181369668807,False,False,False,False,False
8770,chr9,CTSL,2.1188608378816687,0.5840694396086951,False,False,False,False,False
8771,chr9,SPATA31E1,2.4367091557148974,0.6673610508241288,False,False,False,False,False
8772,chr9,SPATA31C1,0.8058827686590979,0.21598448934640666,False,False,False,False,False
8773,chr9,CDK20,2.03409023612213,0.512954681171637,False,False,False,False,False
8774,chr9,SPATA31C2,0.8992950109122705,0.250501425544547,False,False,False,False,False
8775,chr9,SPIN1,1.643081064468005,0.4188499082891224,False,False,False,False,False
8776,chr9,NXNL2,1.946981128844934,0.48229630134821866,False,False,False,False,False
8777,chr9,S1PR3,2.1419716250956213,0.5807268648248057,False,False,False,False,False
8778,chr9,SHC3,2.0829979322345866,0.5879234852088883,False,False,False,False,False
8779,chr9,CKS2,1.518848878842872,0.3759665186053435,False,False,False,False,False
8780,chr9,SECISBP2,1.752750541572208,0.4087236465366626,False,False,False,False,False
8781,chr9,SEMA4D,1.8279718161739569,0.4517598495058737,False,False,False,False,False
8782,chr9,GADD45G,1.5848658438784127,0.3795407901401928,False,False,False,False,False
8783,chr9,DIRAS2,2.280753727248933,0.5882744846545345,False,False,False,False,False
8784,chr9,SYK,1.6642599776668,0.4332012988682698,False,False,False,False,False
8785,chr9,AUH,1.9029847735206686,0.42752061269621333,False,False,False,False,False
8786,chr9,NFIL3,1.41354913756779,0.3968474704154375,False,False,False,False,False
8787,chr9,ROR2,2.2712405549648973,0.5591520451275169,False,False,False,False,False
8788,chr9,SPTLC1,1.689509855248542,0.42162994993607633,False,False,False,False,False
8789,chr9,IARS1,1.846542097238712,0.4428188399468668,False,False,False,False,False
8790,chr9,NOL8,1.792636224742641,0.45205707666582495,False,False,True,False,True
8791,chr9,CENPP,1.7359034111772742,0.44679268287739315,False,False,True,False,True
8792,chr9,OGN,2.0839708089291205,0.490245207997242,False,False,False,False,False
8793,chr9,OMD,2.144848801869599,0.5723108921445956,False,False,False,False,False
8794,chr9,ASPN,2.050095489136587,0.5048660601032646,False,False,False,False,False
8795,chr9,ECM2,1.7479075365584023,0.4491044396665117,False,False,False,False,False
8796,chr9,IPPK,1.6709552323348342,0.4055229010779052,False,False,False,False,False
8797,chr9,BICD2,1.613552222259057,0.4316236234227564,False,False,False,False,False
8798,chr9,ZNF484,1.9192021355717805,0.5086022365145968,False,False,False,False,False
8799,chr9,FGD3,2.0003250793548046,0.45164074850385993,False,False,False,False,False
8800,chr9,SUSD3,1.8318015762120432,0.444536010873425,False,False,False,False,False
8801,chr9,CARD19,1.4978316054075282,0.3415993319382961,False,False,False,False,False
8802,chr9,NINJ1,1.573580567957644,0.4027698182599881,False,False,False,False,False
8803,chr9,WNK2,2.3768617090620334,0.5559406928704909,False,False,False,False,False
8804,chr9,FAM120A,1.5031761555905991,0.3423887866664993,False,False,True,False,True
8805,chr9,FAM120AOS,1.416626376490191,0.3087626417700629,False,False,True,False,True
8806,chr9,PHF2,1.6962547712256437,0.419617841527819,False,False,False,False,False
8807,chr9,BARX1,2.177356477567178,0.5822132293106582,False,False,False,False,False
8808,chr9,PTPDC1,2.0112922628267422,0.4581560061435222,False,False,False,False,False
8809,chr9,ZNF169,1.799216723010616,0.4089568236817057,False,False,False,False,False
8810,chr9,NUTM2F,0.8746318576491854,0.23931347045608997,False,False,False,False,False
8811,chr9,MFSD14B,0.8525206771031087,0.24348602942626763,False,False,False,False,False
8812,chr9,FBP2,2.0729449655408136,0.5603377971079622,False,False,False,False,False
8813,chr9,FBP1,1.831566422770082,0.4624586893487688,False,False,False,False,False
8814,chr9,AOPEP,1.7186479184062906,0.4619998763527511,False,False,False,False,False
8815,chr9,FANCC,1.8316438184530015,0.45071635687184863,False,False,False,False,False
8816,chr9,PTCH1,1.6593306621715984,0.3793751298493035,False,False,False,False,False
8817,chr9,ERCC6L2,1.6560172773903843,0.4192013598153055,False,False,False,False,False
8818,chr9,HSD17B3,1.871555991621741,0.4068147763851461,False,False,False,False,False
8819,chr9,SLC35D2,1.8404429464827146,0.5609178144515338,False,False,False,False,False
8820,chr9,ZNF367,1.2486718576349072,0.3418141750638959,False,False,False,False,False
8821,chr9,HABP4,1.8442360317081639,0.566004562541767,False,False,False,False,False
8822,chr9,CDC14B,1.6110935731001386,0.41012276542885995,False,False,False,False,False
8823,chr9,PRXL2C,1.7587563821515686,0.4234276733241999,False,False,False,False,False
8824,chr9,ZNF510,1.8461637554355874,0.457624766075983,False,False,False,False,False
8825,chr9,ZNF782,1.9838572255059859,0.5098609372399556,False,False,False,False,False
8826,chr9,NUTM2G,0.9673676224799285,0.22858354241277318,False,False,False,False,False
8827,chr9,CTSV,1.9909325812326828,0.5289045781985393,False,False,False,False,False
8828,chr9,CCDC180,2.1409011434788328,0.5042873078048455,False,False,False,False,False
8829,chr9,TDRD7,1.9197372961733508,0.44533126617527,False,False,False,False,False
8830,chr9,TMOD1,2.1572077560277534,0.481147060928347,False,False,False,False,False
8831,chr9,TSTD2,1.632557422729314,0.3913434174034333,False,False,True,False,True
8832,chr9,NCBP1,1.6395898517109118,0.388197169680302,False,False,True,False,True
8833,chr9,XPA,1.90056976745744,0.4668407623682529,False,False,False,False,False
8834,chr9,FOXE1,2.003697827464731,0.5438929981268208,False,False,False,False,False
8835,chr9,TRMO,1.458007299266803,0.4128584593413175,False,False,False,False,False
8836,chr9,HEMGN,1.8034345083289063,0.3710926134148412,False,False,False,False,False
8837,chr9,ANP32B,1.6541990859191853,0.37896875059680246,False,False,False,False,False
8838,chr9,NANS,1.6357818609888126,0.4131427791918005,False,False,False,False,False
8839,chr9,TRIM14,1.7315284997734082,0.518490043026128,False,False,False,False,False
8840,chr9,CORO2A,1.9198047279560289,0.443189426995214,False,False,False,False,False
8841,chr9,TBC1D2,1.606755805072474,0.38692221043871455,False,False,False,False,False
8842,chr9,GABBR2,2.2388863405884014,0.5503335035434221,False,False,False,False,False
8843,chr9,ANKS6,1.8892733462639602,0.4219137719014134,False,False,False,False,False
8844,chr9,GALNT12,2.0665373296303353,0.5139410788881582,False,False,False,False,False
8845,chr9,COL15A1,2.3956254904084395,0.5825890632574201,False,False,False,False,False
8846,chr9,TGFBR1,1.788647901713638,0.4508922914344558,False,False,False,False,False
8847,chr9,ALG2,1.8202444488932366,0.43087363770558873,False,False,True,False,True
8848,chr9,SEC61B,1.8323317783203725,0.4404474382863545,False,False,True,False,True
8849,chr9,NR4A3,1.4164406200148663,0.3450292862291261,False,False,False,False,False
8850,chr9,STX17,1.890074485386617,0.46082194699863943,False,False,False,False,False
8851,chr9,ERP44,1.5661632741629192,0.380954385776547,False,False,True,False,True
8852,chr9,INVS,1.5669650595397857,0.3702620643700641,False,False,True,False,True
8853,chr9,TEX10,2.0070586778302872,0.4961956811691063,False,False,False,False,False
8854,chr9,MSANTD3,1.6338614161528446,0.42874401489554914,False,False,False,False,False
8855,chr9,MSANTD3-TMEFF1,1.7258278534638083,0.4054505090731792,False,False,False,False,False
8856,chr9,TMEFF1,1.8688223784371798,0.5163115665448601,False,False,False,False,False
8857,chr9,CAVIN4,2.201489263467395,0.5708721380079462,False,False,False,False,False
8858,chr9,PLPPR1,2.2123548441687744,0.5024182501469735,False,False,False,False,False
8859,chr9,BAAT,2.0863744507608346,0.5198306177177783,False,False,False,False,False
8860,chr9,MRPL50,1.88450595987115,0.47900197421411106,False,False,True,False,True
8861,chr9,ZNF189,1.8622615999034848,0.470057134520007,False,False,True,False,True
8862,chr9,ALDOB,2.2019292777431216,0.5384076952793055,False,False,False,False,False
8863,chr9,PGAP4,2.1172494809701474,0.6102864863821842,False,False,False,False,False
8864,chr9,RNF20,1.768284001593321,0.3916163723709775,False,False,False,False,False
8865,chr9,PPP3R2,2.30012127608503,0.5492964449886975,False,False,False,False,False
8866,chr9,GRIN3A,2.204604484089153,0.5383789446622437,False,False,False,False,False
8867,chr9,CYLC2,2.126161561917929,0.5021126676736135,False,False,False,False,False
8868,chr9,SMC2,1.7538011556391317,0.40849486995377504,False,False,False,False,False
8869,chr9,OR13F1,2.1878274806910745,0.5181411212915992,False,False,False,False,False
8870,chr9,OR13C4,2.3282667059985345,0.6198329515799682,False,False,False,False,False
8871,chr9,OR13C3,2.244706479898275,0.5832716739965813,False,False,False,False,False
8872,chr9,OR13C8,2.0797012350976276,0.5217395092823669,False,False,False,False,False
8873,chr9,OR13C5,2.1676586096048327,0.5873838431063562,False,False,False,False,False
8874,chr9,OR13C2,2.098401211845885,0.5479065131530103,False,False,False,False,False
8875,chr9,OR13C9,2.278261187616475,0.5937327385822057,False,False,False,False,False
8876,chr9,OR13D1,1.9990396784425057,0.481987080028881,False,False,False,False,False
8877,chr9,NIPSNAP3A,1.7469358203534788,0.4039517857857463,False,False,False,False,False
8878,chr9,NIPSNAP3B,1.8562191469463907,0.43940847667759425,False,False,False,False,False
8879,chr9,ABCA1,1.6785161689381922,0.3919635245260754,False,False,False,False,False
8880,chr9,SLC44A1,1.8134060540119912,0.4504850514954312,False,False,False,False,False
8881,chr9,FSD1L,1.8591456583177275,0.48517482290375125,False,False,False,False,False
8882,chr9,FKTN,1.980223170871645,0.48185026210646653,False,False,False,False,False
8883,chr9,TAL2,2.0009114660673695,0.5130166943979837,False,False,False,False,False
8884,chr9,TMEM38B,1.9487445646075756,0.4948641255276233,False,False,False,False,False
8885,chr9,ZNF462,2.1153430345388564,0.5270373558330828,False,False,False,False,False
8886,chr9,RAD23B,1.6137547867737025,0.3935313154442741,False,False,False,False,False
8887,chr9,KLF4,1.7346462225630355,0.5032791681781715,False,False,False,False,False
8888,chr9,ACTL7B,2.4423527076948512,0.6263983847780764,False,False,False,False,False
8889,chr9,ACTL7A,2.351337242800216,0.5835068924136213,False,False,False,False,False
8890,chr9,ELP1,1.7552943204736058,0.42281175116311226,False,False,True,False,True
8891,chr9,ABITRAM,1.7566441915117765,0.421366818405445,False,False,True,False,True
8892,chr9,CTNNAL1,1.7477919297361642,0.40885316275191597,False,False,False,False,False
8893,chr9,TMEM245,1.8220473909297397,0.44523192327162475,False,False,False,False,False
8894,chr9,FRRS1L,2.1560070001284943,0.5534647518606807,False,False,False,False,False
8895,chr9,EPB41L4B,2.071802442595806,0.504504966923797,False,False,False,False,False
8896,chr9,PTPN3,2.25823361226269,0.5448163363746013,False,False,False,False,False
8897,chr9,PALM2AKAP2,2.5216238260973185,0.6803087423328041,False,False,False,True,True
8898,chr9,C9orf152,2.259344801522052,0.537565105492692,False,False,False,False,False
8899,chr9,TXN,1.6526451172582,0.4214131617141995,False,False,False,False,False
8900,chr9,TXNDC8,1.9105450313853807,0.46344302510724206,False,False,False,False,False
8901,chr9,SVEP1,2.255138592182376,0.5818179835411742,False,False,False,False,False
8902,chr9,MUSK,2.20978845941764,0.6050679437326737,False,False,False,False,False
8903,chr9,LPAR1,1.831417414551163,0.46198222210928336,False,False,False,False,False
8904,chr9,OR2K2,2.2482811552481667,0.537928928010859,False,False,False,False,False
8905,chr9,ECPAS,1.5764686249778028,0.41895202104205426,False,False,False,False,False
8906,chr9,ZNF483,1.9807218311851886,0.448149586307785,False,False,False,False,False
8907,chr9,PTGR1,1.8492113526778435,0.44733894599247215,False,False,False,False,False
8908,chr9,DNAJC25,1.7813115791676568,0.4475331297315287,False,False,True,False,True
8909,chr9,DNAJC25-GNG10,1.783821997806373,0.4477140656020077,False,False,True,False,True
8910,chr9,GNG10,1.736490654011796,0.4077715617676243,False,False,False,False,False
8911,chr9,SHOC1,1.917706267601918,0.49385424068111555,False,False,False,False,False
8912,chr9,UGCG,1.617803190436112,0.43768069447009306,False,False,False,False,False
8913,chr9,SUSD1,1.7090323292554594,0.41756596306589494,False,False,False,False,False
8914,chr9,PTBP3,1.5658161846890628,0.3770178033326233,False,False,False,False,False
8915,chr9,HSDL2,1.6177472111270215,0.38714731146955095,False,False,False,False,False
8916,chr9,KIAA1958,1.9883618230537312,0.5520343850528241,False,False,False,False,False
8917,chr9,INIP,1.5856975625409655,0.4138595686487778,False,False,False,False,False
8918,chr9,SNX30,1.5984565454878699,0.36795832886612684,False,False,False,False,False
8919,chr9,SLC46A2,1.96385761778026,0.49525558078368687,False,False,False,False,False
8920,chr9,ZNF883,1.9730898280688152,0.519469901916766,False,False,False,False,False
8921,chr9,ZFP37,1.9008416994982236,0.49211477090058087,False,False,False,False,False
8922,chr9,SLC31A2,1.782350921138508,0.45825337808350297,False,False,False,False,False
8923,chr9,FKBP15,1.477553077669774,0.3513390248180143,False,False,True,False,True
8924,chr9,SLC31A1,1.497384330353852,0.35692587250909263,False,False,True,False,True
8925,chr9,CDC26,1.6906325740921553,0.38161954155112593,False,False,True,False,True
8926,chr9,PRPF4,1.6836706560998622,0.38176609958148616,False,False,True,False,True
8927,chr9,RNF183,1.905301150085928,0.45723805769066966,False,False,False,False,False
8928,chr9,WDR31,1.8601280048851552,0.44511105136550017,False,False,False,False,False
8929,chr9,BSPRY,1.87302164018413,0.4445699022865181,False,False,False,False,False
8930,chr9,HDHD3,1.6634403969347005,0.3972643998162452,False,False,False,False,False
8931,chr9,ALAD,1.4124956988722683,0.34583821105228457,False,False,False,False,False
8932,chr9,POLE3,1.4728507860789426,0.3524756564119392,False,False,True,False,True
8933,chr9,C9orf43,1.47746433705804,0.35217497861446656,False,False,True,False,True
8934,chr9,RGS3,2.1213939000202253,0.5672534249065361,False,False,False,False,False
8935,chr9,ZNF618,1.773229102451562,0.40746033730538905,False,False,False,False,False
8936,chr9,AMBP,2.2543658627704586,0.5649098221836342,False,False,False,False,False
8937,chr9,KIF12,2.1516070624730332,0.5552691280371079,False,False,False,False,False
8938,chr9,COL27A1,2.2041761922075307,0.5346134665509839,False,False,False,False,False
8939,chr9,ORM1,1.7370675529588877,1.0064843822308567,False,False,False,True,True
8940,chr9,ORM2,1.6420326972908543,0.9897155155121915,False,False,False,True,True
8941,chr9,AKNA,1.6830200983081922,0.4190116726267128,False,False,False,False,False
8942,chr9,WHRN,2.0554612584812104,0.5766400375727047,False,False,False,False,False
8943,chr9,ATP6V1G1,1.5466389852376816,0.36244291134920104,False,False,False,False,False
8944,chr9,TMEM268,1.758055244101786,0.45132692575712147,False,False,False,False,False
8945,chr9,TEX53,2.006847269808201,0.532577473708066,False,False,False,False,False
8946,chr9,TEX48,1.9577558204789307,0.5933078001109887,False,False,False,False,False
8947,chr9,TNFSF15,2.2572901502364,0.5919817558717783,False,False,False,False,False
8948,chr9,TNFSF8,1.950646302778156,0.5230799680309633,False,False,False,False,False
8949,chr9,TNC,2.2977611939731504,0.5800243522153243,False,False,False,False,False
8950,chr9,PAPPA,1.977207280683806,0.5286044625122381,False,False,False,False,False
8951,chr9,TRIM32,2.081623788598607,0.49296250268674324,False,False,False,False,False
8952,chr9,ASTN2,2.3181333204658623,0.5454278122699446,False,False,False,False,False
8953,chr9,TLR4,1.9770291921452612,0.530642336282344,False,False,False,False,False
8954,chr9,BRINP1,2.3084318745485444,0.585520372886487,False,False,False,False,False
8955,chr9,CDK5RAP2,1.628276274103443,0.39741277657515744,False,False,False,False,False
8956,chr9,MEGF9,1.4881526199336346,0.3469219937574175,False,False,False,False,False
8957,chr9,FBXW2,1.7601550867972546,0.4272771629695697,False,False,True,False,True
8958,chr9,B3GALT9,1.7586784870675272,0.42759420763553124,False,False,True,False,True
8959,chr9,PSMD5,1.8084894236285973,0.4360945868390117,False,False,False,False,False
8960,chr9,PHF19,1.776642523507448,0.43515255925090135,False,False,False,False,False
8961,chr9,TRAF1,1.7932658858299693,0.4593286852135526,False,False,False,False,False
8962,chr9,C5,1.8938993954596608,0.4306105233311511,False,False,False,False,False
8963,chr9,CNTRL,1.618959614408161,0.469673147885914,False,False,False,False,False
8964,chr9,RAB14,1.7128770090387946,0.41152822201358474,False,False,False,False,False
8965,chr9,GSN,1.6686253997819875,0.41629574804495323,False,False,False,False,False
8966,chr9,STOM,1.4446841450191499,0.32667117097873904,False,False,False,False,False
8967,chr9,GGTA1,1.602895021583484,0.40849515941072345,False,False,False,False,False
8968,chr9,DAB2IP,2.266793280098522,0.5024614669112835,False,False,False,False,False
8969,chr9,TTLL11,1.8296399195986277,0.40615905442800826,False,False,False,False,False
8970,chr9,NDUFA8,1.964441645664574,0.5352029518620587,False,False,True,False,True
8971,chr9,MORN5,1.9498415979036345,0.5352018466994298,False,False,True,False,True
8972,chr9,LHX6,2.2384567059875975,0.5598634522170348,False,False,False,False,False
8973,chr9,RBM18,1.7702662216118545,0.39654928838426584,False,False,True,False,True
8974,chr9,MRRF,1.7712931062797794,0.39800664518402823,False,False,True,False,True
8975,chr9,PTGS1,1.9598927745341492,0.5138241366562656,False,False,False,False,False
8976,chr9,OR1J1,2.265026618304372,0.5724928078980882,False,False,False,False,False
8977,chr9,OR1J2,2.457210491458796,0.5992061641966387,False,False,False,False,False
8978,chr9,OR1J4,2.4042441676570805,0.6301611817796379,False,False,False,False,False
8979,chr9,OR1N1,2.370726090266857,0.5774117337276979,False,False,False,False,False
8980,chr9,OR1N2,2.3495696240192085,0.5688692211118712,False,False,False,False,False
8981,chr9,OR1L8,1.8865144534421256,0.48421279538357775,False,False,False,False,False
8982,chr9,OR1Q1,2.2717244565863735,0.4884011538720219,False,False,False,False,False
8983,chr9,OR1B1,2.1673322960298917,0.49560352385122464,False,False,True,False,True
8984,chr9,OR1L1,2.335417458243886,0.5557139424070098,False,False,True,False,True
8985,chr9,OR1L3,2.1357556356546397,0.5107152143326844,False,False,False,False,False
8986,chr9,OR1L4,2.184557641360665,0.5247589774121274,False,False,False,False,False
8987,chr9,OR1L6,2.4792919894852425,0.6219421426694268,False,False,False,False,False
8988,chr9,OR5C1,2.085617846997947,0.4650188484730721,False,False,False,False,False
8989,chr9,OR1K1,2.2329652164436995,0.5693805357106078,False,False,False,False,False
8990,chr9,PDCL,1.5049497281834665,0.3521447490130717,False,False,False,False,False
8991,chr9,RC3H2,1.5029445952795806,0.3940028918087974,False,False,False,False,False
8992,chr9,ZBTB6,1.791539205926931,0.4345748553646639,False,False,False,False,False
8993,chr9,ZBTB26,1.605264193053454,0.3693261738948352,False,False,False,False,False
8994,chr9,RABGAP1,1.5918501297520773,0.3833252624313731,False,False,False,False,False
8995,chr9,GPR21,2.1354102663797523,0.5209808777600424,False,False,False,False,False
8996,chr9,STRBP,1.819947252754416,0.45437129503299784,False,False,False,False,False
8997,chr9,CRB2,2.098510127380603,0.5196236950932102,False,False,False,False,False
8998,chr9,DENND1A,1.7218798230244838,0.4120436984154571,True,False,False,False,True
8999,chr9,LHX2,2.055475462239641,0.5247901975166936,True,False,False,False,True
9000,chr9,NEK6,1.6300398725753082,0.433736480665294,False,False,False,False,False
9001,chr9,PSMB7,1.5288614720155393,0.3628457875827288,False,False,False,False,False
9002,chr9,ADGRD2,2.0332520933297964,0.5169075290090851,False,False,False,False,False
9003,chr9,NR5A1,1.9122919304593309,0.4246947722233102,False,False,False,False,False
9004,chr9,NR6A1,1.5418992698845457,0.4176603364474445,False,False,False,False,False
9005,chr9,OLFML2A,1.6860298713650608,0.42045828223834353,False,False,False,False,False
9006,chr9,WDR38,1.9040007833600574,0.49170857018222625,False,False,False,False,False
9007,chr9,RPL35,1.5411589511191113,0.36793717384974123,False,False,True,False,True
9008,chr9,ARPC5L,1.5322618382626438,0.36381596069407945,False,False,True,False,True
9009,chr9,GOLGA1,1.6352365227603969,0.43774780434018074,False,False,False,False,False
9010,chr9,SCAI,1.7465669896289953,0.39272673198336655,False,False,False,False,False
9011,chr9,PPP6C,1.3421811904580663,0.3307084810928301,False,False,False,False,False
9012,chr9,RABEPK,1.4593276774357715,0.38959052534472705,False,False,False,False,False
9013,chr9,HSPA5,1.4157502502880759,0.36350293829509456,False,False,False,False,False
9014,chr9,GAPVD1,1.397212148156656,0.37845667933903565,False,False,False,False,False
9015,chr9,MAPKAP1,1.6920345548597253,0.41726467173348836,False,False,False,False,False
9016,chr9,PBX3,1.5715823544607486,0.409345190726648,False,False,False,False,False
9017,chr9,MVB12B,1.7728876244047718,0.44147085375906847,False,False,False,False,False
9018,chr9,LMX1B,2.0601869966899136,0.4925028054937625,False,False,False,False,False
9019,chr9,ZBTB43,1.6746640358744989,0.4042269917493212,False,False,False,False,False
9020,chr9,ZBTB34,1.6655761509509148,0.41848584848383064,False,False,False,False,False
9021,chr9,RALGPS1,1.6955650171028744,0.3882744975667799,False,False,False,False,False
9022,chr9,ANGPTL2,2.4125127929449572,0.5629219876231237,False,False,False,False,False
9023,chr9,GARNL3,2.237739763482676,0.5742665093234257,False,False,False,False,False
9024,chr9,SLC2A8,1.744708810808215,0.4919523908388649,False,False,False,False,False
9025,chr9,ZNF79,1.503222616383359,0.36343146079767974,False,False,False,False,False
9026,chr9,RPL12,1.5515114632959326,0.3707781988523801,False,False,True,False,True
9027,chr9,LRSAM1,1.5448278335217618,0.3709387307331143,False,False,True,False,True
9028,chr9,NIBAN2,1.7768697771160833,0.4454723474518884,False,False,False,False,False
9029,chr9,STXBP1,1.6586932209831997,0.37398340516179035,False,False,False,False,False
9030,chr9,CFAP157,2.0043223397101757,0.48872035433844047,False,False,False,False,False
9031,chr9,PTRH1,1.7139306228434987,0.3786314787491778,False,False,True,False,True
9032,chr9,TTC16,1.7283908074755843,0.3850463375301801,False,False,True,False,True
9033,chr9,TOR2A,1.6431319251051875,0.4029146298734195,False,False,False,False,False
9034,chr9,SH2D3C,1.3647269798270358,0.349416397728902,False,False,False,False,False
9035,chr9,CDK9,1.2589105222928592,0.33339604723098315,False,False,False,False,False
9036,chr9,FPGS,1.5248365885156567,0.41567522298077,False,False,False,False,False
9037,chr9,ENG,1.8716590865543024,0.46979699590516366,False,False,False,False,False
9038,chr9,AK1,1.735701403543757,0.4651730611098628,False,False,False,False,False
9039,chr9,ST6GALNAC6,1.410586900442305,0.369665102186676,False,False,False,False,False
9040,chr9,ST6GALNAC4,1.538925408198473,0.373569732070094,False,False,False,False,False
9041,chr9,PIP5KL1,1.7788109488871113,0.4589444281855939,False,False,False,False,False
9042,chr9,DPM2,1.697939734802774,0.43943742463022495,False,False,False,False,False
9043,chr9,EEIG1,1.7627494516637812,0.4358133594800695,False,False,False,False,False
9044,chr9,NAIF1,1.2275855709688783,0.3428344928162413,False,False,True,False,True
9045,chr9,SLC25A25,1.2263298287556441,0.342073592940361,False,False,True,False,True
9046,chr9,PTGES2,1.567135026749498,0.372170153997051,False,False,False,False,False
9047,chr9,LCN2,1.9468036010435696,0.44558939074355153,False,False,False,False,False
9048,chr9,BBLN,1.5607033966621444,0.3733506034150974,False,False,False,False,False
9049,chr9,CIZ1,1.5591066135242975,0.40562550800191616,False,False,False,False,False
9050,chr9,DNM1,1.79235851556294,0.4323698530664821,False,False,False,False,False
9051,chr9,GOLGA2,1.487013709640955,0.3520817889277734,False,False,True,False,True
9052,chr9,SWI5,1.4929690877375477,0.3504673490554195,False,False,True,False,True
9053,chr9,TRUB2,1.5296614477586994,0.3921950678752378,False,False,True,False,True
9054,chr9,COQ4,1.5353374036061853,0.3898824065963348,False,False,True,False,True
9055,chr9,SLC27A4,1.7316728993137283,0.3861194932944973,False,False,False,False,False
9056,chr9,URM1,1.6300427929921397,0.41035781449564374,False,False,False,False,False
9057,chr9,CERCAM,1.8443961981949142,0.44855917369070014,False,False,False,False,False
9058,chr9,ODF2,1.5633804886087481,0.34361433284540815,False,False,False,False,False
9059,chr9,GLE1,1.6064344360500544,0.4165990504213254,False,False,False,False,False
9060,chr9,SPTAN1,1.6894404650909598,0.3671629236652219,False,False,False,False,False
9061,chr9,DYNC2I2,1.2226690329598402,0.28257360338249127,False,False,False,False,False
9062,chr9,SET,1.315057124791648,0.33391268313330197,False,False,False,False,False
9063,chr9,PKN3,1.736021042283967,0.42577300182012107,False,False,False,False,False
9064,chr9,ZDHHC12,1.7759982371509186,0.45996387211026823,False,False,False,False,False
9065,chr9,ZER1,1.4401853349290976,0.3487337338655087,False,False,False,False,False
9066,chr9,TBC1D13,1.506728773958454,0.38622263924653205,False,False,False,False,False
9067,chr9,ENDOG,1.5101567711773207,0.3906113866472274,False,False,False,False,False
9068,chr9,SPOUT1,1.6701004201726455,0.4155769305596088,False,False,False,False,False
9069,chr9,KYAT1,1.6721203799425393,0.37995388265055396,False,False,True,False,True
9070,chr9,LRRC8A,1.6809064666996083,0.38316626446974344,False,False,True,False,True
9071,chr9,PHYHD1,1.7266534840394114,0.41387093257242064,False,False,False,False,False
9072,chr9,DOLK,1.5935575672675342,0.3764857519210187,False,False,True,False,True
9073,chr9,NUP188,1.5984783887552694,0.3778193835245153,False,False,True,False,True
9074,chr9,SH3GLB2,1.4221460445349465,0.36430567486594434,False,False,False,False,False
9075,chr9,MIGA2,1.4233208388767062,0.3573818507433957,False,False,False,False,False
9076,chr9,DOLPP1,1.6658831693055525,0.42463943846826974,False,False,False,False,False
9077,chr9,CRAT,1.5694420442423291,0.3914545516556787,False,False,True,False,True
9078,chr9,PTPA,1.5225847389891742,0.3796947293704682,False,False,True,False,True
9079,chr9,IER5L,1.6509213522770863,0.4106086846987111,False,False,False,False,False
9080,chr9,C9orf50,1.5557104901426009,0.4111889036368135,False,False,False,False,False
9081,chr9,NTMT1,1.5237156417577575,0.3986974180178863,False,False,False,False,False
9082,chr9,ASB6,1.669814114360238,0.4187562400031496,False,False,False,False,False
9083,chr9,PRRX2,1.727524637564704,0.4271334039196631,False,False,False,False,False
9084,chr9,PTGES,2.0126059069191697,0.4669361917867023,False,False,False,False,False
9085,chr9,TOR1B,1.332752784061846,0.32347721914219124,False,False,False,False,False
9086,chr9,TOR1A,1.4336915466764906,0.37816392119411474,False,False,False,False,False
9087,chr9,C9orf78,1.5016807369535632,0.3700434247951862,False,False,True,False,True
9088,chr9,USP20,1.4917848159908362,0.36994919188140457,False,False,True,False,True
9089,chr9,FNBP1,1.3064933135946917,0.348978579801619,False,False,False,False,False
9090,chr9,GPR107,1.339892015110521,0.3664781595241584,False,False,False,False,False
9091,chr9,NCS1,2.2693765301821607,0.5376264652630013,False,False,False,False,False
9092,chr9,HMCN2,2.197545188594431,0.6135522496286131,False,False,False,False,False
9093,chr9,ASS1,2.075529914588698,0.5273103000882008,False,False,False,False,False
9094,chr9,FUBP3,1.787841176637346,0.40922898469005486,False,False,False,False,False
9095,chr9,PRDM12,2.201396558194512,0.5670433203980599,False,False,False,False,False
9096,chr9,EXOSC2,1.7842515889702844,0.4201213541584744,False,False,False,False,False
9097,chr9,ABL1,1.923614249587656,0.43436408437208085,False,False,False,False,False
9098,chr9,QRFP,2.0666339121429833,0.5092515300654264,False,False,False,False,False
9099,chr9,FIBCD1,2.133230099407524,0.5250326936666966,False,False,False,False,False
9100,chr9,LAMC3,2.027278645648263,0.5161970935792364,False,False,False,False,False
9101,chr9,AIF1L,2.2340397561634284,0.5651132023266756,False,False,False,False,False
9102,chr9,NUP214,1.7698804494654419,0.4492410855367071,False,False,False,False,False
9103,chr9,FAM78A,1.590533345437205,0.4037188989911561,False,False,False,False,False
9104,chr9,PLPP7,2.013580174307971,0.45363632439460716,False,False,False,False,False
9105,chr9,PRRC2B,1.4596240522222832,0.3897364968867391,False,False,False,False,False
9106,chr9,POMT1,1.7244238548327413,0.4287994873000118,False,False,False,False,False
